date,away_team,away_pt,home_team,home_pt,home_spread,home_total,home_ml,away_spread,away_total,away_ml
Mon Jan 30 2023,Sacramento Kings,118,Minnesota Timberwolves,111,+1 (-110),o236.5 (-110),-102,-1 (-110),u236.5 (-110),-116
Mon Jan 30 2023,Golden State Warriors,128,Oklahoma City Thunder,120,+5 (-110),o242 (-110),+164,-5 (-110),u242 (-110),-196
Mon Jan 30 2023,Washington Wizards,127,San Antonio Spurs,106,+5.5 (-112),o240 (-110),+168,-5.5 (-108),u240 (-110),-200
Mon Jan 30 2023,Detroit Pistons,105,Dallas Mavericks,111,-10.5 (-110),o232 (-110),-500,+10.5 (-110),u232 (-110),+385
Mon Jan 30 2023,Toronto Raptors,106,Phoenix Suns,114,-1.5 (-114),o220 (-110),-124,+1.5 (-106),u220 (-110),+106
Mon Jan 30 2023,Atlanta Hawks,125,Portland Trail Blazers,129,-5.5 (-110),o232.5 (-110),-205,+5.5 (-110),u232.5 (-110),+172
Tue Jan 31 2023,Miami Heat,100,Cleveland Cavaliers,97,-4 (-110),o210.5 (-110),-174,+4 (-110),u210.5 (-110),+146
Tue Jan 31 2023,Los Angeles Lakers,129,New York Knicks,123,-1.5 (-114),o232 (-110),-130,+1.5 (-106),u232 (-110),+110
Tue Jan 31 2023,Los Angeles Clippers,108,Chicago Bulls,103,+2.5 (-110),o225.5 (-110),+120,-2.5 (-110),u225.5 (-110),-142
Tue Jan 31 2023,Charlotte Hornets,115,Milwaukee Bucks,124,-11 (-110),o245 (-110),-600,+11 (-110),u245 (-110),+450
Tue Jan 31 2023,New Orleans Pelicans,113,Denver Nuggets,122,-7.5 (-110),o232.5 (-110),-290,+7.5 (-110),u232.5 (-110),+235
Wed Feb 1 2023,Portland Trail Blazers,122,Memphis Grizzlies,112,-5.5 (-112),o239 (-110),-215,+5.5 (-108),u239 (-110),+180
Wed Feb 1 2023,Orlando Magic,94,Philadelphia 76ers,105,-10.5 (-110),o230.5 (-108),-520,+10.5 (-110),u230.5 (-112),+400
Wed Feb 1 2023,Brooklyn Nets,96,Boston Celtics,139,-9 (-114),o224 (-110),-400,+9 (-106),u224 (-110),+315
Wed Feb 1 2023,Oklahoma City Thunder,106,Houston Rockets,112,+6 (-114),o232.5 (-110),+188,-6 (-106),u232.5 (-110),-225
Wed Feb 1 2023,Golden State Warriors,114,Minnesota Timberwolves,119,+5.5 (-112),o240.5 (-110),+184,-5.5 (-110),u240.5 (-110),-220
Wed Feb 1 2023,Sacramento Kings,119,San Antonio Spurs,109,+7.5 (-110),o244.5 (-108),+240,-7.5 (-110),u244.5 (-112),-295
Wed Feb 1 2023,Toronto Raptors,128,Utah Jazz,131,-2 (-112),o230.5 (-108),-126,+2 (-108),u230.5 (-112),+108
Wed Feb 1 2023,Atlanta Hawks,132,Phoenix Suns,100,-1.5 (-108),o231.5 (-110),-120,+1.5 (-112),u231.5 (-110),+102
Thu Feb 2 2023,Los Angeles Lakers,112,Indiana Pacers,111,+2.5 (-106),o240.5 (-110),+124,-2.5 (-114),u240.5 (-110),-146
Thu Feb 2 2023,Memphis Grizzlies,113,Cleveland Cavaliers,128,-6.5 (-110),o223.5 (-110),-260,+6.5 (-110),u223.5 (-110),+215
Thu Feb 2 2023,Miami Heat,104,New York Knicks,106,+3 (-110),o212.5 (-110),+130,-3 (-110),u212.5 (-110),-154
Thu Feb 2 2023,Charlotte Hornets,98,Chicago Bulls,114,-6 (-112),o238.5 (-110),-240,+6 (-108),u238.5 (-110),+198
Thu Feb 2 2023,New Orleans Pelicans,106,Dallas Mavericks,111,-5 (-108),o223 (-110),-200,+5 (-112),u223 (-110),+168
Thu Feb 2 2023,Golden State Warriors,117,Denver Nuggets,134,-6 (-110),o237 (-110),-240,+6 (-110),u237 (-110),+194
Thu Feb 2 2023,Los Angeles Clippers,105,Milwaukee Bucks,106,-4.5 (-108),o230.5 (-110),-180,+4.5 (-112),u230.5 (-110),+152
Fri Feb 3 2023,Charlotte Hornets,112,Detroit Pistons,118,+1 (-110),o240 (-112),-102,-1 (-110),u240 (-108),-116
Fri Feb 3 2023,Sacramento Kings,104,Indiana Pacers,107,+2 (-110),o235.5 (-110),+110,-2 (-110),u235.5 (-110),-130
Fri Feb 3 2023,Portland Trail Blazers,124,Washington Wizards,116,-4.5 (-110),o238.5 (-110),-188,+4.5 (-110),u238.5 (-110),+158
Fri Feb 3 2023,Phoenix Suns,106,Boston Celtics,94,-10 (-112),o220.5 (-110),-460,+10 (-108),u220.5 (-110),+360
Fri Feb 3 2023,Toronto Raptors,117,Houston Rockets,111,+7.5 (-110),o223 (-108),+240,-7.5 (-110),u223 (-112),-295
Fri Feb 3 2023,Orlando Magic,127,Minnesota Timberwolves,120,-5.5 (-114),o229 (-110),-225,+5.5 (-106),u229 (-110),+188
Fri Feb 3 2023,Philadelphia 76ers,137,San Antonio Spurs,125,+11 (-112),o234 (-110),+410,-11 (-108),u234 (-110),-550
Fri Feb 3 2023,Atlanta Hawks,115,Utah Jazz,108,-1.5 (-110),o242 (-110),-122,+1.5 (-110),u242 (-110),+104
Sat Feb 4 2023,Washington Wizards,123,Brooklyn Nets,125,+1 (-110),o222.5 (-110),-104,-1 (-110),u222.5 (-110),-112
Sat Feb 4 2023,Los Angeles Lakers,126,New Orleans Pelicans,131,-1 (-108),o233.5 (-110),-112,+1 (-112),u233.5 (-110),-104
Sat Feb 4 2023,Phoenix Suns,116,Detroit Pistons,100,+5 (-112),o228.5 (-110),+168,-5 (-108),u228.5 (-110),-200
Sat Feb 4 2023,Los Angeles Clippers,134,New York Knicks,128,+2.5 (-110),o221 (-110),+118,-2.5 (-110),u221 (-110),-138
Sat Feb 4 2023,Portland Trail Blazers,121,Chicago Bulls,129,-3 (-110),o235.5 (-110),-154,+3 (-110),u235.5 (-110),+130
Sat Feb 4 2023,Miami Heat,115,Milwaukee Bucks,123,-6 (-112),o223.5 (-110),-240,+6 (-108),u223.5 (-110),+198
Sat Feb 4 2023,Houston Rockets,121,Oklahoma City Thunder,153,-10 (-110),o231.5 (-110),-460,+10 (-110),u231.5 (-110),+360
Sat Feb 4 2023,Dallas Mavericks,113,Golden State Warriors,119,-10.5 (-114),o226.5 (-110),-550,+10.5 (-108),u226.5 (-110),+410
Sat Feb 4 2023,Atlanta Hawks,108,Denver Nuggets,128,-10 (-110),o229 (-110),-450,+10 (-110),u229 (-110),+350
Sun Feb 5 2023,Orlando Magic,119,Charlotte Hornets,113,-1.5 (-114),o236 (-110),-124,+1.5 (-106),u236 (-110),+106
Sun Feb 5 2023,Cleveland Cavaliers,122,Indiana Pacers,103,+4.5 (-110),o228.5 (-112),+158,-4.5 (-110),u228.5 (-108),-188
Sun Feb 5 2023,Toronto Raptors,106,Memphis Grizzlies,103,-2 (-108),o228.5 (-110),-134,+2 (-112),u228.5 (-110),+114
Sun Feb 5 2023,Philadelphia 76ers,97,New York Knicks,108,+4.5 (-112),o226 (-110),+152,-4.5 (-108),u226 (-110),-180
Sun Feb 5 2023,Denver Nuggets,98,Minnesota Timberwolves,128,-9 (-108),o225 (-110),-375,+9 (-112),u225 (-110),+300
Sun Feb 5 2023,Sacramento Kings,104,New Orleans Pelicans,136,+2 (-110),o228 (-110),+108,-2 (-110),u228 (-110),-126
Mon Feb 6 2023,Boston Celtics,111,Detroit Pistons,99,+9.5 (-110),o227.5 (-110),+330,-9.5 (-110),u227.5 (-110),-420
Mon Feb 6 2023,Cleveland Cavaliers,114,Washington Wizards,91,+4 (-112),o220.5 (-110),+146,-4 (-108),u220.5 (-110),-174
Mon Feb 6 2023,Los Angeles Clippers,124,Brooklyn Nets,116,+8.5 (-110),o221.5 (-112),+295,-8.5 (-110),u221.5 (-108),-370
Mon Feb 6 2023,San Antonio Spurs,104,Chicago Bulls,128,-9.5 (-108),o239.5 (-110),-430,+9.5 (-112),u239.5 (-110),+340
Mon Feb 6 2023,Sacramento Kings,140,Houston Rockets,120,+7 (-112),o238.5 (-110),+220,-7 (-108),u238.5 (-110),-270
Mon Feb 6 2023,Dallas Mavericks,124,Utah Jazz,111,-9.5 (-112),o222 (-110),-460,+9.5 (-108),u222 (-110),+350
Mon Feb 6 2023,Oklahoma City Thunder,114,Golden State Warriors,141,-3.5 (-108),o232.5 (-110),-146,+3.5 (-112),u232.5 (-110),+124
Mon Feb 6 2023,Milwaukee Bucks,127,Portland Trail Blazers,108,+4.5 (-110),o241 (-110),+148,-4.5 (-110),u241 (-110),-176
Tue Feb 7 2023,New York Knicks,102,Orlando Magic,98,+1.5 (-106),o225 (-110),+106,-1.5 (-114),u225 (-110),-124
Tue Feb 7 2023,Phoenix Suns,116,Brooklyn Nets,112,+7 (-108),o224 (-110),+220,-7 (-112),u224 (-110),-270
Tue Feb 7 2023,Atlanta Hawks,107,New Orleans Pelicans,116,-1 (-110),o237 (-110),-116,+1 (-110),u237 (-110),-102
Tue Feb 7 2023,Chicago Bulls,89,Memphis Grizzlies,104,-9.5 (-110),o231.5 (-110),-400,+9.5 (-110),u231.5 (-110),+315
Tue Feb 7 2023,Minnesota Timberwolves,112,Denver Nuggets,146,-8 (-108),o232 (-110),-355,+8 (-112),u232 (-110),+285
Tue Feb 7 2023,Oklahoma City Thunder,133,Los Angeles Lakers,130,-6.5 (-112),o240 (-112),-275,+6.5 (-108),u240 (-108),+225
Wed Feb 8 2023,Detroit Pistons,85,Cleveland Cavaliers,113,-8.5 (-112),o217.5 (-110),-390,+8.5 (-108),u217.5 (-110),+310
Wed Feb 8 2023,Charlotte Hornets,104,Washington Wizards,118,-3.5 (-110),o235 (-110),-162,+3.5 (-110),u235 (-110),+136
Wed Feb 8 2023,Philadelphia 76ers,99,Boston Celtics,106,-2.5 (-112),o227.5 (-110),-134,+2.5 (-108),u227.5 (-110),+114
Wed Feb 8 2023,Indiana Pacers,111,Miami Heat,116,-6.5 (-112),o225.5 (-110),-260,+6.5 (-108),u225.5 (-110),+215
Wed Feb 8 2023,San Antonio Spurs,98,Toronto Raptors,112,-10.5 (-110),o233.5 (-112),-520,+10.5 (-110),u233.5 (-108),+400
Wed Feb 8 2023,Sacramento Kings,130,Houston Rockets,128,+8.5 (-110),o238 (-112),+310,-8.5 (-110),u238 (-108),-390
Wed Feb 8 2023,Minnesota Timberwolves,143,Utah Jazz,118,-8 (-112),o233.5 (-110),-360,+8 (-108),u233.5 (-110),+290
Wed Feb 8 2023,Dallas Mavericks,110,Los Angeles Clippers,104,-8.5 (-112),o220.5 (-110),-335,+8.5 (-108),u220.5 (-110),+270
Wed Feb 8 2023,Golden State Warriors,122,Portland Trail Blazers,125,-2.5 (-110),o234.5 (-108),-138,+2.5 (-110),u234.5 (-112),+118
Thu Feb 9 2023,Denver Nuggets,104,Orlando Magic,115,+5 (-110),o230 (-110),+172,-5 (-110),u230 (-110),-205
Thu Feb 9 2023,Phoenix Suns,107,Atlanta Hawks,116,-8 (-108),o225.5 (-110),-300,+8 (-112),u225.5 (-110),+245
Thu Feb 9 2023,Chicago Bulls,105,Brooklyn Nets,116,+2.5 (-112),o227 (-110),+116,-2.5 (-108),u227 (-110),-136
Thu Feb 9 2023,Milwaukee Bucks,115,Los Angeles Lakers,106,+8.5 (-112),o235 (-110),+275,-8.5 (-108),u235 (-110),-340
Fri Feb 10 2023,San Antonio Spurs,131,Detroit Pistons,138,-6 (-108),o234.5 (-110),-225,+6 (-112),u234.5 (-110),+188
Fri Feb 10 2023,Phoenix Suns,117,Indiana Pacers,104,-2.5 (-112),o231 (-110),-132,+2.5 (-108),u231 (-110),+112
Fri Feb 10 2023,New York Knicks,108,Philadelphia 76ers,119,-7 (-108),o222.5 (-112),-260,+7 (-112),u222.5 (-108),+215
Fri Feb 10 2023,Charlotte Hornets,116,Boston Celtics,127,-10.5 (-110),o227 (-110),-550,+10.5 (-110),u227 (-110),+410
Fri Feb 10 2023,Utah Jazz,122,Toronto Raptors,116,-8.5 (-108),o231 (-110),-355,+8.5 (-112),u231 (-110),+285
Fri Feb 10 2023,Minnesota Timberwolves,107,Memphis Grizzlies,128,-6.5 (-110),o230 (-110),-260,+6.5 (-110),u230 (-110),+215
Fri Feb 10 2023,Houston Rockets,95,Miami Heat,97,-12 (-110),o220.5 (-110),-650,+12 (-110),u220.5 (-110),+480
Fri Feb 10 2023,Cleveland Cavaliers,118,New Orleans Pelicans,107,+3 (-110),o221.5 (-112),+126,-3 (-110),u221.5 (-108),-148
Fri Feb 10 2023,Oklahoma City Thunder,138,Portland Trail Blazers,129,-2.5 (-110),o239.5 (-110),-138,+2.5 (-110),u239.5 (-110),+118
Fri Feb 10 2023,Dallas Mavericks,122,Sacramento Kings,114,-4.5 (-108),o232.5 (-110),-180,+4.5 (-112),u232.5 (-110),+152
Fri Feb 10 2023,Milwaukee Bucks,119,Los Angeles Clippers,106,+2.5 (-110),o228.5 (-110),+118,-2.5 (-110),u228.5 (-110),-138
Sat Feb 11 2023,Philadelphia 76ers,101,Brooklyn Nets,98,+2 (-110),o223.5 (-110),+110,-2 (-110),u223.5 (-110),-130
Sat Feb 11 2023,Denver Nuggets,119,Charlotte Hornets,105,+7 (-108),o237 (-110),+235,-7 (-112),u237 (-110),-290
Sat Feb 11 2023,Miami Heat,107,Orlando Magic,103,+2 (-108),o213.5 (-112),+114,-2 (-112),u213.5 (-108),-134
Sat Feb 11 2023,Indiana Pacers,113,Washington Wizards,127,-5.5 (-110),o236.5 (-110),-220,+5.5 (-110),u236.5 (-110),+184
Sat Feb 11 2023,San Antonio Spurs,106,Atlanta Hawks,125,-13 (-108),o241 (-110),-720,+13 (-112),u241 (-110),+520
Sat Feb 11 2023,Utah Jazz,120,New York Knicks,126,-5.5 (-108),o230.5 (-110),-220,+5.5 (-112),u230.5 (-110),+184
Sat Feb 11 2023,Chicago Bulls,89,Cleveland Cavaliers,97,-6.5 (-108),o220.5 (-110),-255,+6.5 (-112),u220.5 (-110),+210
Sat Feb 11 2023,Los Angeles Lakers,109,Golden State Warriors,103,-5.5 (-110),o235.5 (-110),-215,+5.5 (-110),u235.5 (-110),+180
Sat Feb 11 2023,Dallas Mavericks,128,Sacramento Kings,133,+2 (-112),o238 (-110),+110,-2 (-108),u238 (-110),-130
Sun Feb 12 2023,Memphis Grizzlies,109,Boston Celtics,119,-3.5 (-110),o225 (-110),-158,+3.5 (-110),u225 (-110),+134
Sun Feb 12 2023,Detroit Pistons,118,Toronto Raptors,119,-11.5 (-110),o225 (-110),-620,+11.5 (-110),u225 (-110),+460
Mon Feb 13 2023,Atlanta Hawks,138,Charlotte Hornets,144,+6 (-112),o241.5 (-108),+176,-6 (-108),u241.5 (-112),-210
Mon Feb 13 2023,San Antonio Spurs,109,Cleveland Cavaliers,117,-16 (-110),o226 (-110),-1200,+16 (-110),u226 (-110),+750
Mon Feb 13 2023,Utah Jazz,123,Indiana Pacers,117,-0.5 (-112),o242 (-110),-110,+0.5 (-108),u242 (-110),-106
Mon Feb 13 2023,Houston Rockets,104,Philadelphia 76ers,123,-13.5 (-110),o226.5 (-110),-950,+13.5 (-110),u226.5 (-110),+640
Mon Feb 13 2023,Denver Nuggets,112,Miami Heat,108,-1.5 (-108),o217 (-112),-118,+1.5 (-112),u217 (-108),even
Mon Feb 13 2023,Brooklyn Nets,106,New York Knicks,124,-3 (-108),o219.5 (-110),-144,+3 (-112),u219.5 (-110),+122
Mon Feb 13 2023,Orlando Magic,100,Chicago Bulls,91,-4 (-112),o225 (-110),-176,+4 (-108),u225 (-110),+148
Mon Feb 13 2023,New Orleans Pelicans,103,Oklahoma City Thunder,100,-3 (-110),o235 (-110),-146,+3 (-110),u235 (-110),+124
Mon Feb 13 2023,Minnesota Timberwolves,124,Dallas Mavericks,121,-6 (-110),o232 (-110),-235,+6 (-110),u232 (-110),+194
Mon Feb 13 2023,Washington Wizards,126,Golden State Warriors,135,-4 (-110),o233 (-110),-168,+4 (-110),u233 (-110),+142
Mon Feb 13 2023,Los Angeles Lakers,115,Portland Trail Blazers,127,-2 (-110),o239 (-110),-124,+2 (-110),u239 (-110),+106
Tue Feb 14 2023,Boston Celtics,125,Milwaukee Bucks,131,-9.5 (-110),o226.5 (-112),-480,+9.5 (-110),u226.5 (-108),+370
Tue Feb 14 2023,Orlando Magic,113,Toronto Raptors,123,-7.5 (-108),o221 (-108),-300,+7.5 (-112),u221 (-112),+245
Tue Feb 14 2023,Sacramento Kings,109,Phoenix Suns,120,-2.5 (-108),o234.5 (-108),-130,+2.5 (-112),u234.5 (-112),+116
Tue Feb 14 2023,Golden State Warriors,124,Los Angeles Clippers,134,-8 (-110),o229.5 (-110),-335,+8 (-110),u229.5 (-110),+270
Tue Feb 14 2023,Washington Wizards,126,Portland Trail Blazers,101,+1.5 (-110),o236.5 (-110),+102,-1.5 (-110),u236.5 (-110),-118
Wed Feb 15 2023,San Antonio Spurs,110,Charlotte Hornets,120,-5 (-112),o243 (-112),-205,+5 (-108),u243 (-108),+172
Wed Feb 15 2023,Chicago Bulls,113,Indiana Pacers,117,-3 (-108),o227.5 (-110),-138,+3 (-112),u227.5 (-110),+122
Wed Feb 15 2023,New York Knicks,122,Atlanta Hawks,101,-4 (-112),o233.5 (-110),-174,+4 (-108),u233.5 (-110),+146
Wed Feb 15 2023,Detroit Pistons,109,Boston Celtics,127,-12 (-108),o227.5 (-110),-670,+12 (-112),u227.5 (-110),+490
Wed Feb 15 2023,Miami Heat,105,Brooklyn Nets,116,-1.5 (-110),o211 (-110),-126,+1.5 (-110),u211 (-110),+108
Wed Feb 15 2023,Cleveland Cavaliers,112,Philadelphia 76ers,118,-2 (-114),o217 (-110),-134,+2 (-106),u217 (-110),+114
Wed Feb 15 2023,Utah Jazz,111,Memphis Grizzlies,117,-11.5 (-110),o237.5 (-110),-620,+11.5 (-110),u237.5 (-110),+460
Wed Feb 15 2023,Houston Rockets,96,Oklahoma City Thunder,133,-9.5 (-110),o234.5 (-110),-420,+9.5 (-110),u234.5 (-110),+330
Wed Feb 15 2023,Dallas Mavericks,109,Denver Nuggets,118,-6 (-112),o229 (-110),-235,+6 (-108),u229 (-110),+194
Wed Feb 15 2023,New Orleans Pelicans,102,Los Angeles Lakers,120,-4.5 (-108),o235 (-110),-190,+4.5 (-112),u235 (-110),+160
Thu Feb 16 2023,Milwaukee Bucks,112,Chicago Bulls,100,+8 (-110),o229.5 (-110),+270,-8 (-110),u229.5 (-110),-335
Thu Feb 16 2023,Washington Wizards,114,Minnesota Timberwolves,106,-3.5 (-110),o233 (-110),-158,+3.5 (-110),u233 (-110),+134
Thu Feb 16 2023,Los Angeles Clippers,116,Phoenix Suns,107,+1 (-112),o222 (-110),-104,-1 (-108),u222 (-110),-112
Thu Feb 23 2023,Denver Nuggets,115,Cleveland Cavaliers,109,-3 (-112),o224 (-110),-154,+3 (-108),u224 (-110),+130
Thu Feb 23 2023,Boston Celtics,142,Indiana Pacers,138,+8.5 (-114),o233.5 (-110),+275,-8.5 (-106),u233.5 (-110),-340
Thu Feb 23 2023,Detroit Pistons,106,Orlando Magic,108,-8 (-110),o229.5 (-112),-330,+8 (-110),u229.5 (-108),+265
Thu Feb 23 2023,Memphis Grizzlies,105,Philadelphia 76ers,110,-3.5 (-110),o231.5 (-110),-158,+3.5 (-110),u231.5 (-110),+134
Thu Feb 23 2023,New Orleans Pelicans,110,Toronto Raptors,115,-4.5 (-108),o225.5 (-110),-180,+4.5 (-112),u225.5 (-110),+152
Thu Feb 23 2023,San Antonio Spurs,116,Dallas Mavericks,142,-13.5 (-110),o239.5 (-110),-1150,+13.5 (-110),u239.5 (-110),+700
Thu Feb 23 2023,Oklahoma City Thunder,119,Utah Jazz,120,-1 (-112),o239.5 (-110),-120,+1 (-108),u239.5 (-110),even
Thu Feb 23 2023,Golden State Warriors,111,Los Angeles Lakers,124,-6.5 (-112),o238.5 (-110),-270,+6.5 (-108),u238.5 (-110),+215
Thu Feb 23 2023,Portland Trail Blazers,116,Sacramento Kings,133,-11 (-110),o235 (-110),-600,+11 (-110),u235 (-110),+450
Fri Feb 24 2023,New York Knicks,115,Washington Wizards,109,-1 (-108),o227 (-110),-110,+1 (-112),u227 (-110),-106
Fri Feb 24 2023,Cleveland Cavaliers,119,Atlanta Hawks,136,+1 (-112),o228.5 (-108),-104,-1 (-108),u228.5 (-112),-112
Fri Feb 24 2023,Miami Heat,99,Milwaukee Bucks,128,-6.5 (-110),o223.5 (-110),-260,+6.5 (-110),u223.5 (-110),+215
Fri Feb 24 2023,Brooklyn Nets,87,Chicago Bulls,131,-2 (-110),o222.5 (-110),-122,+2 (-110),u222.5 (-110),+104
Fri Feb 24 2023,Charlotte Hornets,121,Minnesota Timberwolves,113,-7 (-108),o240.5 (-110),-295,+7 (-112),u240.5 (-110),+240
Fri Feb 24 2023,Houston Rockets,101,Golden State Warriors,116,-8.5 (-112),o230.5 (-112),-390,+8.5 (-108),u230.5 (-108),+310
Fri Feb 24 2023,Oklahoma City Thunder,115,Phoenix Suns,124,-9 (-110),o227 (-110),-370,+9 (-112),u227 (-110),+295
Fri Feb 24 2023,Sacramento Kings,176,Los Angeles Clippers,175,-6.5 (-110),o238.5 (-110),-255,+6.5 (-110),u238.5 (-110),+210
Sat Feb 25 2023,Toronto Raptors,95,Detroit Pistons,91,+7.5 (-106),o229 (-110),+250,-7.5 (-114),u229 (-110),-300
Sat Feb 25 2023,Miami Heat,103,Charlotte Hornets,108,+6.5 (-108),o228.5 (-106),+205,-6.5 (-112),u228.5 (-114),-250
Sat Feb 25 2023,Indiana Pacers,121,Orlando Magic,108,-2.5 (-112),o230.5 (-110),-142,+2.5 (-108),u230.5 (-110),+120
Sat Feb 25 2023,New Orleans Pelicans,106,New York Knicks,128,-3.5 (-114),o223.5 (-108),-168,+3.5 (-106),u223.5 (-112),+142
Sat Feb 25 2023,Denver Nuggets,94,Memphis Grizzlies,112,-3 (-108),o235.5 (-110),-148,+3 (-112),u235.5 (-110),+126
Sat Feb 25 2023,Boston Celtics,110,Philadelphia 76ers,107,+1 (-108),o225.5 (-114),-102,-1 (-112),u225.5 (-106),-116
Sat Feb 25 2023,San Antonio Spurs,102,Utah Jazz,118,-10 (-112),o241 (-112),-480,+10 (-108),u241 (-108),+370
Sun Feb 26 2023,Phoenix Suns,101,Milwaukee Bucks,104,-3.5 (-110),o231.5 (-110),-158,+3.5 (-110),u231.5 (-110),+134
Sun Feb 26 2023,Brooklyn Nets,127,Atlanta Hawks,129,-6.5 (-112),o233.5 (-110),-260,+6.5 (-108),u233.5 (-110),+215
Sun Feb 26 2023,Washington Wizards,82,Chicago Bulls,102,-5.5 (-110),o223.5 (-110),-220,+5.5 (-110),u223.5 (-110),+180
Sun Feb 26 2023,Los Angeles Lakers,111,Dallas Mavericks,108,-4.5 (-112),o236 (-110),-180,+4.5 (-108),u236 (-110),+152
Sun Feb 26 2023,Toronto Raptors,93,Cleveland Cavaliers,118,-7.5 (-112),o218.5 (-110),-300,+7.5 (-108),u218.5 (-110),+245
Sun Feb 26 2023,Sacramento Kings,124,Oklahoma City Thunder,115,+4 (-108),o239 (-110),+150,-4 (-112),u239 (-110),-178
Sun Feb 26 2023,Minnesota Timberwolves,104,Golden State Warriors,109,-2 (-110),o237 (-110),-134,+2 (-110),u237 (-110),+108
Sun Feb 26 2023,Houston Rockets,114,Portland Trail Blazers,131,-9.5 (-110),o230.5 (-110),-420,+9.5 (-110),u230.5 (-110),+330
Sun Feb 26 2023,Los Angeles Clippers,124,Denver Nuggets,134,-4 (-112),o236.5 (-112),-172,+4 (-108),u236.5 (-108),+144
Mon Feb 27 2023,Detroit Pistons,106,Charlotte Hornets,117,-7.5 (-108),o233.5 (-110),-290,+7.5 (-112),u233.5 (-110),+235
Mon Feb 27 2023,Miami Heat,101,Philadelphia 76ers,99,-5.5 (-110),o217 (-110),-220,+5.5 (-110),u217 (-110),+184
Mon Feb 27 2023,Boston Celtics,94,New York Knicks,109,+2 (-112),o224.5 (-110),+114,-2 (-108),u224.5 (-110),-134
Mon Feb 27 2023,Orlando Magic,101,New Orleans Pelicans,93,-5 (-110),o229.5 (-108),-215,+5 (-110),u229.5 (-112),+180
Tue Feb 28 2023,Washington Wizards,119,Atlanta Hawks,116,-7.5 (-108),o233.5 (-112),-270,+7.5 (-112),u233.5 (-108),+220
Tue Feb 28 2023,Milwaukee Bucks,118,Brooklyn Nets,104,+6.5 (-110),o232 (-110),+220,-6.5 (-110),u232 (-110),-270
Tue Feb 28 2023,Los Angeles Lakers,109,Memphis Grizzlies,121,-9 (-114),o229.5 (-112),-390,+9 (-106),u229.5 (-108),+310
Tue Feb 28 2023,Chicago Bulls,98,Toronto Raptors,104,-4.5 (-108),o219.5 (-108),-180,+4.5 (-112),u219.5 (-112),+152
Tue Feb 28 2023,Denver Nuggets,133,Houston Rockets,112,+12 (-108),o232.5 (-110),+520,-12 (-112),u232.5 (-110),-720
Tue Feb 28 2023,Sacramento Kings,123,Oklahoma City Thunder,117,+2.5 (-110),o231 (-110),+118,-2.5 (-110),u231 (-110),-138
Tue Feb 28 2023,Indiana Pacers,124,Dallas Mavericks,122,-9 (-108),o236 (-108),-360,+9 (-112),u236 (-112),+290
Tue Feb 28 2023,San Antonio Spurs,102,Utah Jazz,94,-9.5 (-112),o235.5 (-110),-460,+9.5 (-108),u235.5 (-110),+360
Tue Feb 28 2023,Portland Trail Blazers,105,Golden State Warriors,123,-4.5 (-114),o234 (-110),-186,+4.5 (-106),u234 (-110),+156
Tue Feb 28 2023,Minnesota Timberwolves,108,Los Angeles Clippers,101,-6.5 (-110),o231.5 (-110),-245,+6.5 (-110),u231.5 (-110),+200
Wed Mar 1 2023,Phoenix Suns,105,Charlotte Hornets,91,+10.5 (-112),o229 (-110),+420,-10.5 (-108),u229 (-110),-560
Wed Mar 1 2023,Chicago Bulls,117,Detroit Pistons,115,+7 (-110),o223 (-112),+220,-7 (-110),u223 (-108),-270
Wed Mar 1 2023,Cleveland Cavaliers,113,Boston Celtics,117,-5 (-108),o219 (-110),-190,+5 (-112),u219 (-110),+160
Wed Mar 1 2023,Philadelphia 76ers,119,Miami Heat,96,-4 (-114),o215.5 (-110),-176,+4 (-106),u215.5 (-110),+148
Wed Mar 1 2023,Brooklyn Nets,118,New York Knicks,142,-8 (-108),o223.5 (-110),-330,+8 (-112),u223.5 (-110),+265
Wed Mar 1 2023,Memphis Grizzlies,113,Houston Rockets,99,+10.5 (-110),o231.5 (-110),+400,-10.5 (-110),u231.5 (-110),-520
Wed Mar 1 2023,Orlando Magic,117,Milwaukee Bucks,139,-8.5 (-110),o229 (-110),-360,+8.5 (-110),u229 (-110),+290
Wed Mar 1 2023,Los Angeles Lakers,123,Oklahoma City Thunder,117,-3 (-112),o228 (-110),-154,+3 (-108),u228 (-110),+130
Wed Mar 1 2023,New Orleans Pelicans,121,Portland Trail Blazers,110,-3 (-110),o235 (-110),-142,+3 (-110),u235 (-110),+120
Thu Mar 2 2023,Toronto Raptors,108,Washington Wizards,119,+1.5 (-110),o221.5 (-112),-102,-1.5 (-110),u221.5 (-110),-116
Thu Mar 2 2023,Philadelphia 76ers,126,Dallas Mavericks,133,-3 (-110),o229 (-110),-154,+3 (-110),u229 (-110),+130
Thu Mar 2 2023,Indiana Pacers,99,San Antonio Spurs,110,+4.5 (-110),o233.5 (-112),+158,-4.5 (-110),u233.5 (-108),-188
Thu Mar 2 2023,Los Angeles Clippers,91,Golden State Warriors,115,+3 (-108),o231.5 (-112),+124,-3 (-112),u231.5 (-108),-146
Fri Mar 3 2023,Orlando Magic,117,Charlotte Hornets,106,+4 (-114),o225 (-110),+142,-4 (-106),u225 (-110),-168
Fri Mar 3 2023,Portland Trail Blazers,111,Atlanta Hawks,129,-8 (-110),o242 (-110),-320,+8 (-110),u242 (-110),+260
